ID,Year,First Name,Middle Name,Last Name,Full Name,party,Level,Position,state,District,race_ethnicity,STATEFP,Congress,GEOID
283894k,2017,Martha,,Roby,Martha Roby,Republican,Congress,U.S. Representative,Alabama - AL,2,White,1,115,0102
283894k,2020,Martha,,Roby,Martha Roby,Republican,Congress,U.S. Representative,Alabama - AL,2,White,1,116,0102
283894k,2019,Martha,,Roby,Martha Roby,Republican,Congress,U.S. Representative,Alabama - AL,2,White,1,116,0102
283894k,2018,Martha,,Roby,Martha Roby,Republican,Congress,U.S. Representative,Alabama - AL,2,White,1,115,0102
283908k,2017,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,115,0107
283908k,2020,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,116,0107
283908k,2019,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,116,0107
283908k,2022,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,117,0107
283908k,2018,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,115,0107
283908k,2021,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,117,0107
283908k,2023,Terri,A.,Sewell,Terri Sewell,Democrat,Congress,U.S. Representative,Alabama - AL,7,Black,1,118,0107
803941k,2022,Mary,,Peltola,Mary Peltola,Democrat,Congress,U.S. Representative,Alaska - AK,0,Native American/Alaska Native/Native Hawaiian,2,117,0200
803941k,2023,Mary,,Peltola,Mary Peltola,Democrat,Congress,U.S. Representative,Alaska - AK,0,Native American/Alaska Native/Native Hawaiian,2,118,0200
227470k,2019,Ann,L.,Kirkpatrick,Ann Kirkpatrick,Democrat,Congress,U.S. Representative,Arizona - AZ,2,White,4,116,0402
227470k,2022,Ann,L.,Kirkpatrick,Ann Kirkpatrick,Democrat,Congress,U.S. Representative,Arizona - AZ,2,White,4,117,0402
227470k,2021,Ann,L.,Kirkpatrick,Ann Kirkpatrick,Democrat,Congress,U.S. Representative,Arizona - AZ,2,White,4,117,0402
227470k,2020,Ann,L.,Kirkpatrick,Ann Kirkpatrick,Democrat,Congress,U.S. Representative,Arizona - AZ,2,White,4,116,0402
267627k,2018,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,115,0408
267627k,2021,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,117,0408
267627k,2020,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,116,0408
267627k,2019,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,116,0408
267627k,2022,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,117,0408
401802k,2018,Martha,,McSally,Martha McSally,Republican,Congress,U.S. Representative,Arizona - AZ,2,White,4,115,0402
401802k,2017,Martha,,McSally,Martha McSally,Republican,Congress,U.S. Representative,Arizona - AZ,2,White,4,115,0402
227495k,2018,Kyrsten,,Sinema,Kyrsten Sinema,Democrat,Congress,U.S. Representative,Arizona - AZ,9,White,4,115,0409
227495k,2017,Kyrsten,,Sinema,Kyrsten Sinema,Democrat,Congress,U.S. Representative,Arizona - AZ,9,White,4,115,0409
267627k,2023,Debbie,,Lesko,Debbie Lesko,Republican,Congress,U.S. Representative,Arizona - AZ,8,White,4,118,0408
226476k,2017,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,115,0637
226476k,2021,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,117,0637
226476k,2020,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,116,0637
226476k,2019,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,116,0637
226476k,2018,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,115,0637
226476k,2022,Karen,R.,Bass,Karen Bass,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,117,0637
248455k,2018,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,115,0626
248455k,2021,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,117,0626
248455k,2017,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,115,0626
248455k,2020,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,116,0626
248455k,2019,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,116,0626
248455k,2022,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,117,0626
209456k,2021,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,117,0627
209456k,2019,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,116,0627
209456k,2020,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,116,0627
209456k,2018,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,115,0627
209456k,2022,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,117,0627
209456k,2017,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,27,Asian American/Pacific Islander,6,115,0627
267742k,2022,Connie,,Conway,Connie Conway,Republican,Congress,U.S. Representative,California - CA,22,White,6,117,0622
193104k,2017,Susan,A.,Davis,Susan Davis,Democrat,Congress,U.S. Representative,California - CA,53,White,6,115,0653
193104k,2020,Susan,A.,Davis,Susan Davis,Democrat,Congress,U.S. Representative,California - CA,53,White,6,116,0653
193104k,2019,Susan,A.,Davis,Susan Davis,Democrat,Congress,U.S. Representative,California - CA,53,White,6,116,0653
193104k,2018,Susan,A.,Davis,Susan Davis,Democrat,Congress,U.S. Representative,California - CA,53,White,6,115,0653
536062k,2022,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,117,0644
536062k,2018,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,115,0644
536062k,2021,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,117,0644
536062k,2017,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,115,0644
536062k,2020,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,116,0644
536062k,2019,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,116,0644
158731k,2019,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,116,0618
158731k,2022,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,117,0618
158731k,2018,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,115,0618
158731k,2021,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,117,0618
158731k,2017,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,115,0618
158731k,2020,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,18,White,6,116,0618
618828k,2019,Katherine,L.,Hill,Katherine Hill,Democrat,Congress,U.S. Representative,California - CA,25,White,6,116,0625
644085k,2021,Sara,,Jacobs,Sara Jacobs,Democrat,Congress,U.S. Representative,California - CA,53,White,6,117,0653
644085k,2022,Sara,,Jacobs,Sara Jacobs,Democrat,Congress,U.S. Representative,California - CA,53,White,6,117,0653
494206k,2022,Young,O.,Kim,Young Kim,Republican,Congress,U.S. Representative,California - CA,39,Asian American/Pacific Islander,6,117,0639
494206k,2021,Young,O.,Kim,Young Kim,Republican,Congress,U.S. Representative,California - CA,39,Asian American/Pacific Islander,6,117,0639
158726k,2019,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,116,0613
158726k,2022,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,117,0613
158726k,2018,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,115,0613
158726k,2021,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,117,0613
158726k,2017,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,115,0613
158726k,2020,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,13,Black,6,116,0613
158733k,2020,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,116,0619
158733k,2019,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,116,0619
158733k,2022,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,117,0619
158733k,2018,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,115,0619
158733k,2021,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,117,0619
158733k,2017,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,19,White,6,115,0619
232639k,2018,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,115,0606
232639k,2021,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,117,0606
232639k,2017,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,115,0606
232639k,2020,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,116,0606
232639k,2019,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,116,0606
232639k,2022,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,6,Asian American/Pacific Islander,6,117,0606
158751k,2022,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,117,0632
158751k,2018,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,115,0632
158751k,2021,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,117,0632
158751k,2017,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,115,0632
158751k,2020,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,116,0632
158751k,2019,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,32,Latina,6,116,0632
158725k,2022,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,117,0612
158725k,2018,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,115,0612
158725k,2021,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,117,0612
158725k,2017,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,115,0612
158725k,2020,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,116,0612
158725k,2019,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,12,White,6,116,0612
621002k,2020,Katherine,,Porter,Katherine Porter,Democrat,Congress,U.S. Representative,California - CA,45,White,6,116,0645
621002k,2019,Katherine,,Porter,Katherine Porter,Democrat,Congress,U.S. Representative,California - CA,45,White,6,116,0645
621002k,2022,Katherine,,Porter,Katherine Porter,Democrat,Congress,U.S. Representative,California - CA,45,White,6,117,0645
621002k,2021,Katherine,,Porter,Katherine Porter,Democrat,Congress,U.S. Representative,California - CA,45,White,6,117,0645
158750k,2021,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,117,0640
158750k,2017,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,115,0640
158750k,2020,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,116,0640
158750k,2019,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,116,0640
158750k,2022,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,117,0640
158750k,2018,Lucille,,Roybal-Allard,Lucille Roybal-Allard,Democrat,Congress,U.S. Representative,California - CA,40,Latina,6,115,0640
211684k,2019,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,116,0638
211684k,2022,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,117,0638
211684k,2018,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,115,0638
211684k,2021,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,117,0638
211684k,2017,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,115,0638
211684k,2020,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,116,0638
192997k,2019,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,116,0614
192997k,2022,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,117,0614
192997k,2018,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,115,0614
192997k,2021,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,117,0614
192997k,2017,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,115,0614
192997k,2020,Jackie,,Speier,Jackie Speier,Democrat,Congress,U.S. Representative,California - CA,14,White,6,116,0614
694474k,2022,Michelle,,Steel,Michelle Steel,Republican,Congress,U.S. Representative,California - CA,48,Asian American/Pacific Islander,6,117,0648
694474k,2021,Michelle,,Steel,Michelle Steel,Republican,Congress,U.S. Representative,California - CA,48,Asian American/Pacific Islander,6,117,0648
267783k,2020,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,116,0635
267783k,2019,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,116,0635
267783k,2022,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,117,0635
267783k,2018,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,115,0635
267783k,2021,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,117,0635
267783k,2017,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,115,0635
226571k,2018,Mimi,,Walters,Mimi Walters,Republican,Congress,U.S. Representative,California - CA,45,White,6,115,0645
226571k,2017,Mimi,,Walters,Mimi Walters,Republican,Congress,U.S. Representative,California - CA,45,White,6,115,0645
158752k,2017,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,115,0643
158752k,2020,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,116,0643
158752k,2019,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,116,0643
158752k,2022,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,117,0643
158752k,2018,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,115,0643
158752k,2021,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,117,0643
248455k,2023,Julia,,Brownley,Julia Brownley,Democrat,Congress,U.S. Representative,California - CA,26,White,6,118,0626
209456k,2023,Judy,,Chu,Judy Chu,Democrat,Congress,U.S. Representative,California - CA,28,Asian American/Pacific Islander,6,118,0628
536062k,2023,Nanette,,Diaz Barragan,Nanette Diaz Barragan,Democrat,Congress,U.S. Representative,California - CA,44,Latina,6,118,0644
158731k,2023,Anna,G.,Eshoo,Anna Eshoo,Democrat,Congress,U.S. Representative,California - CA,16,White,6,118,0616
644085k,2023,Sara,,Jacobs,Sara Jacobs,Democrat,Congress,U.S. Representative,California - CA,51,White,6,118,0651
312779k,2023,Sydney,K.,Kamlager,Sydney Kamlager,Democrat,Congress,U.S. Representative,California - CA,37,Black,6,118,0637
494206k,2023,Young,O.,Kim,Young Kim,Republican,Congress,U.S. Representative,California - CA,40,Asian American/Pacific Islander,6,118,0640
158726k,2023,Barbara,J.,Lee,Barbara Lee,Democrat,Congress,U.S. Representative,California - CA,12,Black,6,118,0612
158733k,2023,Zoe,,Lofgren,Zoe Lofgren,Democrat,Congress,U.S. Representative,California - CA,18,White,6,118,0618
232639k,2023,Doris,O.,Matsui,Doris Matsui,Democrat,Congress,U.S. Representative,California - CA,7,Asian American/Pacific Islander,6,118,0607
158751k,2023,Grace,F.,Napolitano,Grace Napolitano,Democrat,Congress,U.S. Representative,California - CA,31,Latina,6,118,0631
158725k,2023,Nancy,,Pelosi,Nancy Pelosi,Democrat,Congress,U.S. Representative,California - CA,11,White,6,118,0611
621002k,2023,Katherine,,Porter,Katherine Porter,Democrat,Congress,U.S. Representative,California - CA,47,White,6,118,0647
211684k,2023,Linda,T.,Sanchez,Linda Sanchez,Democrat,Congress,U.S. Representative,California - CA,38,Latina,6,118,0638
694474k,2023,Michelle,,Steel,Michelle Steel,Republican,Congress,U.S. Representative,California - CA,45,Asian American/Pacific Islander,6,118,0645
267783k,2023,Norma,J.,Torres,Norma Torres,Democrat,Congress,U.S. Representative,California - CA,35,Latina,6,118,0635
158752k,2023,Maxine,,Waters,Maxine Waters,Democrat,Congress,U.S. Representative,California - CA,43,Black,6,118,0643
724132k,2021,Lauren,,Boebert,Lauren Boebert,Republican,Congress,U.S. Representative,Colorado - CO,3,White,8,117,0803
724132k,2022,Lauren,,Boebert,Lauren Boebert,Republican,Congress,U.S. Representative,Colorado - CO,3,White,8,117,0803
158770k,2018,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,115,0801
158770k,2021,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,117,0801
158770k,2017,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,115,0801
158770k,2020,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,116,0801
158770k,2019,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,116,0801
158770k,2022,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,117,0801
724132k,2023,Lauren,,Boebert,Lauren Boebert,Republican,Congress,U.S. Representative,Colorado - CO,3,White,8,118,0803
651512k,2023,Yadira,,Caraveo,Yadira Caraveo,Democrat,Congress,U.S. Representative,Colorado - CO,8,Latina,8,118,0808
158770k,2023,Diana,L.,DeGette,Diana DeGette,Democrat,Congress,U.S. Representative,Colorado - CO,1,White,8,118,0801
408919k,2023,Brittany,L.,Pettersen,Brittany Pettersen,Democrat,Congress,U.S. Representative,Colorado - CO,7,White,8,118,0807
158778k,2019,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,116,0903
158778k,2022,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,117,0903
158778k,2018,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,115,0903
158778k,2021,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,117,0903
158778k,2017,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,115,0903
158778k,2020,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,116,0903
272156k,2017,Elizabeth,H.,Esty,Elizabeth Esty,Democrat,Congress,U.S. Representative,Connecticut - CT,5,White,9,115,0905
272156k,2018,Elizabeth,H.,Esty,Elizabeth Esty,Democrat,Congress,U.S. Representative,Connecticut - CT,5,White,9,115,0905
666101k,2021,Jahana,,Hayes,Jahana Hayes,Democrat,Congress,U.S. Representative,Connecticut - CT,5,Black,9,117,0905
666101k,2020,Jahana,,Hayes,Jahana Hayes,Democrat,Congress,U.S. Representative,Connecticut - CT,5,Black,9,116,0905
666101k,2019,Jahana,,Hayes,Jahana Hayes,Democrat,Congress,U.S. Representative,Connecticut - CT,5,Black,9,116,0905
666101k,2022,Jahana,,Hayes,Jahana Hayes,Democrat,Congress,U.S. Representative,Connecticut - CT,5,Black,9,117,0905
158778k,2023,Rosa,L.,DeLauro,Rosa DeLauro,Democrat,Congress,U.S. Representative,Connecticut - CT,3,White,9,118,0903
666101k,2023,Jahana,,Hayes,Jahana Hayes,Democrat,Congress,U.S. Representative,Connecticut - CT,5,Black,9,118,0905
558891k,2017,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,115,1000
558891k,2020,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,116,1000
558891k,2019,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,116,1000
558891k,2022,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,117,1000
558891k,2018,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,115,1000
558891k,2021,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,117,1000
558891k,2023,Lisa,,Blunt Rochester,Lisa Blunt Rochester,Democrat,Congress,U.S. Representative,Delaware - DE,0,Black,10,118,1000
447426k,2021,Kat,,Cammack,Kat Cammack,Republican,Congress,U.S. Representative,Florida - FL,3,White,12,117,1203
447426k,2022,Kat,,Cammack,Kat Cammack,Republican,Congress,U.S. Representative,Florida - FL,3,White,12,117,1203
248289k,2021,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,117,1214
248289k,2017,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,115,1214
248289k,2020,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,116,1214
248289k,2019,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,116,1214
248289k,2022,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,117,1214
248289k,2018,Kathy,A.,Castor,Kathy Castor,Democrat,Congress,U.S. Representative,Florida - FL,14,White,12,115,1214
665191k,2022,Sheila,,Cherfilus-McCormick,Sheila Cherfilus-McCormick,Democrat,Congress,U.S. Representative,Florida - FL,20,Black,12,117,1220
378538k,2017,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,115,1210
378538k,2020,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,116,1210
378538k,2019,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,116,1210
378538k,2022,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,117,1210
378538k,2018,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,115,1210
378538k,2021,Val,B.,Demings,Val Demings,Democrat,Congress,U.S. Representative,Florida - FL,10,Black,12,117,1210
193594k,2017,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,115,1221
193594k,2020,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,116,1221
193594k,2019,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,116,1221
193594k,2022,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,117,1221
193594k,2018,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,115,1221
193594k,2021,Lois,J.,Frankel,Lois Frankel,Democrat,Congress,U.S. Representative,Florida - FL,21,White,12,117,1221
588900k,2019,Debbie,,Mucarsel-Powell,Debbie Mucarsel-Powell,Democrat,Congress,U.S. Representative,Florida - FL,26,Latina,12,116,1226
588900k,2020,Debbie,,Mucarsel-Powell,Debbie Mucarsel-Powell,Democrat,Congress,U.S. Representative,Florida - FL,26,Latina,12,116,1226
588810k,2020,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,116,1207
588810k,2017,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,115,1207
588810k,2022,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,117,1207
588810k,2019,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,116,1207
588810k,2021,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,117,1207
588810k,2018,Stephanie,,Murphy,Stephanie Murphy,Democrat,Congress,U.S. Representative,Florida - FL,7,Asian American/Pacific Islander,12,115,1207
158801k,2018,Ileana,C.,Ros-Lehtinen,Ileana Ros-Lehtinen,Republican,Congress,U.S. Representative,Florida - FL,27,Latina,12,115,1227
158801k,2017,Ileana,C.,Ros-Lehtinen,Ileana Ros-Lehtinen,Republican,Congress,U.S. Representative,Florida - FL,27,Latina,12,115,1227
658161k,2022,Maria,,Salazar,Maria Salazar,Republican,Congress,U.S. Representative,Florida - FL,27,Latina,12,117,1227
